-25.5674, -56.6881
-29.0139, -54.3481
-31.4289, -52.3884
-33.7249, -50.5328
-37.5213, -47.8673
-39.9533, -45.8772
-42.2732, -43.862
-41.3241, -40.5872
-38.2354, -43.0776
-35.3738, -45.176
-32.4598, -47.5385
-30.0272, -49.3946
-27.1254, -51.647
-24.1285, -53.9733
-22.6804, -51.2244
-25.501, -48.8878
-28.4288, -46.5452
-30.8959, -44.6202
-34.0471, -42.3633
-36.1755, -40.4563
-39.3911, -38.0645
-37.4586, -34.942
-34.5077, -37.1533
-31.9166, -39.1961
-29.0914, -41.4288
-25.666, -44.0089
-23.3361, -45.8805
-20.1065, -48.4159
-18.0057, -45.5374
-21.6072, -42.6369
-23.8699, -40.9507
-27.0655, -38.4363
-29.9717, -36.212
-32.1939, -34.274
-35.2629, -32.1571
-33.2956, -29.6
-29.6728, -32.2741
-26.7766, -34.4205
-24.4426, -36.1596
-21.4959, -38.4466
-18.9556, -40.5008
-15.6074, -43.2171
-13.5219, -41.2314
-17.139, -38.2132
-19.7235, -36.1897
-22.0056, -34.4955
-24.9948, -32.1121
-27.6273, -30.2098
-31.0503, -27.3775
