27.8, -9.04, 31.37395970,120.42032731,11.707
27.8, -7.15, 31.37396721,120.42034808,11.729
42.8, -7.75, 31.37409418,120.42030723,11.747
31.8, -1.24, 31.37399750,120.42036055,11.690
42.8, -5.37, 31.37409461,120.42032630,11.713
43, -1.06, 31.37409879,120.42035968,11.712
52.2, -7.58, 31.37417171,120.42028637,11.688
47.6, -4.41, 31.37414854,120.42032597,11.675
68.4, -7.81, 31.37431620,120.42028753,11.641
55.4, -2.8, 31.37421483,120.42035372,11.697
63.8, -0.72, 31.37428691,120.42035321,11.702
10.6, -18, 31.37379634,120.42032812,11.688
9.6, -8.49, 31.37379779,120.42036245,11.640
14.6, -18, 31.37383304,120.42032915,11.676
17.4, -13.6, 31.37386890,120.42032737,11.694
22.2, -11.74, 31.37390473,120.42032922,11.743
25, -9.02, 31.37394132,120.42032816,11.705
22.2, -7.07, 31.37390145,120.42036178,11.730
