30.2, -4.65, 31.37397515,120.42035446,11.674
31, -14.41, 31.37397563,120.42030741,11.721
33.2, -3.34, 31.37400791,120.42035052,11.752
35, -9.76, 31.37402028,120.42030873,11.809
39.2, -15.19, 31.37405007,120.42025784,11.635
40, -9.73, 31.37406370,120.42030295,11.679
41, -2.15, 31.37407850,120.42034557,11.672
46.8, -13.74, 31.37412028,120.42025240,11.643
45, -4.84, 31.37411203,120.42032646,11.650
50.8, -0.96, 31.37416883,120.42035306,11.612
47.8, -8.5, 31.37413216,120.42028776,11.667
