-25.5883, -56.711
-28.5798, -54.5347
-31.2099, -52.5237
-34.023, -50.4343
-36.8715, -48.1366
-39.6405, -46.0777
-42.3053, -43.8942
-41.2916, -40.5547
-37.901, -43.2648
-35.7343, -45.068
-32.6754, -47.339
-29.8123, -49.5463
-27.1254, -51.647
-23.9266, -54.0388
-22.5038, -51.3257
-25.478, -48.8632
-28.1953, -46.686
-31.3975, -44.2688
-34.3459, -42.1785
-36.5011, -40.2514
-39.4235, -38.0968
-37.8147, -34.6878
-34.2228, -37.408
-31.6324, -39.3973
-29.0914, -41.4288
-25.8849, -43.8558
-23.359, -45.905
-20.1065, -48.4159
-17.8299, -45.64
-21.3966, -42.7636
-23.6848, -41.1443
-26.662, -38.9041
-29.3983, -36.6188
-32.5283, -34.0604
-35.2949, -32.1889
-32.6192, -30.1339
-29.4201, -32.5534
-27.0293, -34.1942
-24.4686, -36.1866
-21.3237, -38.651
-19.1295, -40.3406
-15.6074, -43.2171
-13.5219, -41.2314
-16.6528, -38.7156
-19.1678, -36.7544
-22.0056, -34.4955
-24.8094, -32.4042
-27.3304, -30.441
-30.137, -28.2554
