1632,466
1372,460
1124,464
870,464
590,462
370,464
118,466
188,432
436,426
642,422
888,424
1122,422
1356,422
1596,422
1570,386
1342,388
1126,384
900,386
674,394
480,392
242,396
302,368
512,366
704,360
914,354
1134,354
1328,356
1550,360
1522,332
1298,332
1122,332
922,332
720,336
544,340
348,344
384,324
568,316
742,314
932,310
1124,310
1292,314
1500,314
1484,302
1288,310
1122,300
946,300
768,300
600,302
412,306
